amin;amax;mu_amat;gmax;mu_g;gmin;mu_ajuv;init_dp;sigmoidal_survival;nc;m;mu_agen;init_bmat_phen;init_g;laplace;mu_dp;p;init_dc;mu_asoc;seed;sdsoc;init_ajuv;bmax;init_asoc;qmat;qjuv;sdmu_a;sdmat;nloci_g;mu_dc;init_amat;init_agen;init_bmat_envt;survival_scalar1;sdmu_b;bmin;mu_bmat_phen;np;survival_scalar0;sdmu_g;mu_bmat_envt;generation;mean_phen_ad;mean_phen_prestige;mean_agen;mean_ajuv;mean_amat;mean_asoc;mean_bmat_phen;mean_bmat_envt;mean_dc;mean_dp;mean_g;var_phen_ad;var_phen_prestige;var_agen;var_ajuv;var_amat;var_asoc;var_bmat_phen;var_bmat_envt;var_dc;var_dp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.25;0;0.01;2124566879;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.515834;0.514528;0.114785;0.0714048;0.102569;0.227771;0.653213;-0.262339;4.18674;-8.28545;-0.823215;2676.34;2664.09;170.675;73.4744;40000;606.959;146194;71563.5;236767;696891;8348.92;0.5025;0.787112;0.812296;0.00103488;0.000964372;./sim_cue_integration_18_8_2019_110413_2107728554
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.1;0;0.01;2127438970;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.501395;0.520386;0.515373;0.084186;1.2704;0.87452;-7.37751;4.22747;-2.9257;-8.52509;-1.92332;2860.59;3061.84;2694.07;100.425;39998.4;7789.79;571442;201739;188606;736103;14667.8;0.49;0.824936;0.852619;0.0183942;0.0154597;./sim_cue_integration_18_8_2019_110413_2107987932
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0;0;0.01;2122565733;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.973616;0.0423429;2.10511;0.113662;4.8418;3.87337;-8.35391;0.621918;3.47863;-8.15962;-1.93739;9489.82;48.8986;44510.4;179.771;39976.6;150570;708299;18596.9;266426;675969;14838.3;1;0.995554;-nan;0.000364919;-nan;./sim_cue_integration_18_8_2019_110413_2104665640
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.2;0;0.01;2130607183;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.518213;0.519086;0.143655;0.0841895;0.0872961;0.378056;-1.80174;-0.868184;-1.74459;-8.73175;-0.994233;2705.91;2717.63;249.104;97.8454;40000;1556.36;113307;175169;87124.8;769343;8651.44;0.475;0.786068;0.814753;0.00137903;0.0012792;./sim_cue_integration_18_8_2019_110413_2102581492
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.2;0;0.01;2129118369;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.506869;0.507162;0.394903;0.0247171;0.741977;0.730101;-3.68998;7.4892;-3.12854;-8.56774;-1.72721;2737;2775.09;1602.03;11.4634;39999.4;5449.05;258475;581933;196522;743448;12910.4;0.5;0.810977;0.827199;0.00994566;0.00928938;./sim_cue_integration_18_8_2019_110413_2102313547
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0;0;0.01;2117751291;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.513681;0.519933;0.085107;0.0167191;0.0886904;0.112341;2.73085;-1.58183;3.22293;6.69707;-0.420215;2645.69;2710.1;98.0293;5.7792;40000;173.443;162311;171530;223772;501237;7557.79;1;0.782396;-nan;0.000491586;-nan;./sim_cue_integration_18_8_2019_110413_2101094044
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.1;0;0.01;2118701761;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.520088;0.504972;0.600828;0.0351333;1.53507;0.883851;-3.48333;7.05763;4.70329;-7.76698;-1.88851;3238.58;3199.08;3652.28;20.1376;39997.6;8009.35;205418;527359;364930;616453;14274.2;0.51;0.852502;0.858679;0.024699;0.0237305;./sim_cue_integration_18_8_2019_110413_2090555752
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.25;0;0.01;2113243117;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.522039;0.518658;0.152148;0.0258234;0.388449;0.0956823;-6.10769;7.27643;1.86907;-5.02675;-1.04214;2759.12;2724.65;276.85;11.9909;39999.8;127.481;433994;558428;130187;358432;9223.81;0.495;0.786314;0.816825;0.00231473;0.0021235;./sim_cue_integration_18_8_2019_110413_2087173667
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.2;0;0.01;2097262645;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.519939;0.512664;0.276839;0.0257546;0.886894;0.0867511;-2.4873;7.12454;0.237646;-6.10652;-1.5076;2832.25;2756.9;803.178;12.0717;39999.2;107.5;154517;530952;89185.5;438514;11516.8;0.515;0.804104;0.824253;0.00786651;0.00733697;./sim_cue_integration_18_8_2019_110413_2080658747
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.15;0;0.01;2097215222;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.518958;0.507418;0.478855;0.0328465;0.952149;0.953051;0.316905;7.13887;0.426;-8.46423;-1.83967;2986.71;2925.15;2330.62;17.9713;39999.1;9217.75;222896;534057;180097;726139;13889;0.4875;0.823411;0.838234;0.0160159;0.0148749;./sim_cue_integration_18_8_2019_110413_2069387996
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.15;0;0.01;2098319261;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.508102;0.508242;0.399144;0.025702;1.32407;0.119981;-1.33794;6.44569;3.90152;-6.22784;-1.71334;2843.5;2841.02;1636.85;12.0079;39998.2;198.024;94087.6;446473;240191;437962;12848.2;0.5325;0.818114;0.836124;0.0149992;0.0132378;./sim_cue_integration_18_8_2019_110413_2069423242
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0;0;0.01;2087746790;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.97631;0.0148451;2.23545;0.119981;5.21704;3.79641;-6.12321;6.64779;0.572741;-7.9566;-1.9433;9538.89;5.28674;50204.4;199.295;39972.8;144650;416332;482039;208324;645510;15037.5;1;0.996525;-nan;0.000345674;-nan;./sim_cue_integration_18_8_2019_110413_2059682085
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0;0;0.01;2082730303;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.972837;0.047205;2.00059;0.173685;4.01898;4.28938;-8.23458;0.912181;1.67488;-8.2178;-1.91596;9474.65;59.9864;40183.3;419.702;39983.8;184514;688729;23116.4;125235;686192;14666.2;1;0.994881;-nan;0.000417469;-nan;./sim_cue_integration_18_8_2019_110413_2057834175
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.3;0;0.01;2061854396;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.516108;0.517943;0.133149;0.0313223;0.261531;0.100399;4.03248;6.61861;5.87311;-2.19267;-0.841867;2684.81;2704.99;221.13;16.4615;39999.9;143.421;231885;461212;410812;276566;8186.77;0.5;0.785193;0.813625;0.00152353;0.0014014;./sim_cue_integration_18_8_2019_110413_2044564494
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.05;0;0.01;2055690635;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.50607;0.511717;0.856771;0.0439771;2.24019;1.24572;-0.630192;6.86305;4.57182;-8.25736;-1.92872;3569.83;3784.12;7408.4;29.7273;39995;15746.2;50990.9;498599;260096;692583;14752.9;0.49;0.877304;0.882982;0.0375321;0.0361883;./sim_cue_integration_18_8_2019_110413_2027934857
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.3;0;0.01;2045574440;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.517795;0.514724;0.110606;0.0259969;0.205112;0.0858983;3.92743;6.49796;6.05523;-1.10113;-0.695051;2697.91;2664.97;159.152;12.2555;40000;110.936;288546;459597;407385;58418.5;7994.14;0.5075;0.787233;0.810812;0.00107687;0.000954282;./sim_cue_integration_18_8_2019_110413_2028406594
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.2;0;0.01;2047037402;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.506172;0.525369;0.394484;0.0297123;0.700019;0.805228;-4.90404;6.5317;-0.727516;-8.62113;-1.73297;2726.13;2947.43;1592.44;15.229;39999.5;6656.22;415209;458669;179897;751896;12839.6;0.5;0.802375;0.828708;0.00973696;0.00852441;./sim_cue_integration_18_8_2019_110413_2022152915
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.3;0;0.01;2045289812;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.51064;0.509433;0.0921853;0.0316162;0.0763246;0.0989985;-2.81831;-1.30009;-2.97831;-0.701882;-0.500342;2615.29;2603.28;115.314;17.1737;40000;134.08;177351;242843;207156;184861;7560.86;0.4775;0.788449;0.804422;0.000553381;0.000513825;./sim_cue_integration_18_8_2019_110413_2020401142
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.2;0;0.01;2030373707;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.517432;0.520483;0.233342;0.0711184;0.687051;0.124766;-1.73696;6.47339;2.4747;-6.49998;-1.40409;2770.46;2800.91;583.797;74.3933;39999.5;209.294;188737;453868;237242;449138;10784.2;0.4825;0.793494;0.822367;0.00590549;0.00521355;./sim_cue_integration_18_8_2019_110413_2006821999
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.3;0;0.01;2027786262;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.510077;0.510916;0.0792845;0.0716397;0.0756963;0.0780749;-1.81468;-2.2618;0.0896854;-3.4152;-0.412549;2612.04;2620.66;89.9489;73.8992;40000;92.9661;94490.8;144327;52126.4;221095;7430.36;0.51;0.790046;0.807576;0.000705927;0.00065688;./sim_cue_integration_18_8_2019_110413_2003044811
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.3;0;0.01;1982853467;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.516415;0.518964;0.12674;0.0747629;0.284843;0.0799482;-3.23933;6.20787;-4.11986;-6.20553;-0.833079;2695.92;2721.91;208.306;79.8114;39999.9;95.214;215818;431014;312955;437265;8677.46;0.5075;0.78709;0.816162;0.00196048;0.00171926;./sim_cue_integration_18_8_2019_110413_1964842906
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.35;0;0.01;1975296038;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.516462;0.516291;0.0824247;0.074817;0.101222;0.106911;1.44517;5.7796;1.7915;-3.80379;-0.496969;2680.16;2679.17;94.2429;81.2265;40000;170.044;124084;394964;176281;241851;7610.92;0.5;0.786612;0.812532;0.000886784;0.000783383;./sim_cue_integration_18_8_2019_110413_1962127412
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.25;0;0.01;1985917374;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.514608;0.515232;0.226058;0.0285363;0.528783;0.261702;-2.60389;6.32134;-6.0696;-8.00396;-1.45857;2713.13;2724.91;549.398;14.1326;39999.7;796.069;167258;432751;399627;655101;11066.9;0.505;0.790564;0.814457;0.00429815;0.00374387;./sim_cue_integration_18_8_2019_110413_1961888242
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.15;0;0.01;1979730939;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.517407;0.514121;0.324766;0.085369;0.962316;0.212265;-4.61696;5.45915;-2.03097;-7.41687;-1.5947;2844.11;2810.76;1099.02;98.8968;39999.1;586.293;296789;332329;159605;579846;12086.3;0.53;0.796467;0.822956;0.0108324;0.00940694;./sim_cue_integration_18_8_2019_110413_1960498185
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.25;0;0.01;1972668860;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.514573;0.520244;0.146634;0.0736666;0.367146;0.0817431;-0.0162363;5.34084;2.61088;-4.14676;-1.08671;2686.63;2745.15;263.947;77.3599;39999.9;97.1596;95090.7;321238;178417;246738;9374.73;0.5725;0.786665;0.819212;0.0026774;0.00218568;./sim_cue_integration_18_8_2019_110413_1953104370
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0;0;0.01;1952140938;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.509202;0.508542;0.0920202;0.0686561;0.0886634;0.0828657;-0.839945;1.13844;4.47263;0.971404;-0.525702;2604.28;2597.58;117.798;67.2758;40000;107.207;150697;154311;325334;156396;7553.94;1;0.79117;-nan;0.000758152;-nan;./sim_cue_integration_18_8_2019_110413_1925278459
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.05;0;0.01;1946951669;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.518135;0.513115;0.866869;0.114696;0.733457;2.90302;-7.04445;5.42855;1.66769;-8.17484;-1.95107;3676.28;3819.32;7573.32;183.395;39999.5;84422.2;520489;340690;126738;678485;14769;0.51;0.889551;0.901794;0.0314923;0.0295253;./sim_cue_integration_18_8_2019_110413_1921979341
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.25;0;0.01;1921004984;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.514553;0.514738;0.0738084;0.025791;0.0767058;0.0938218;2.21453;0.469712;2.78563;-4.34597;-0.345756;2653.77;2655.54;78.8168;12.3636;40000;127.175;181840;147473;129165;318755;7370.37;0.525;0.7858;0.809779;0.000425016;0.00037484;./sim_cue_integration_18_8_2019_110413_1904087196
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.3;0;0.01;1924014121;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511419;0.511785;0.0846145;0.0290482;0.0919989;0.0915689;-2.82047;-1.0108;2.31746;1.61421;-0.545298;2623.28;2626.99;101.198;15.1104;40000;123.011;146451;124827;194685;229299;7674.74;0.51;0.78873;0.807033;0.000540377;0.000498109;./sim_cue_integration_18_8_2019_110413_1902186853
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.2;0;0.01;1914175335;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511445;0.511092;0.0700072;0.0265133;0.0789948;0.0783788;-3.52648;0.397294;2.00138;0.969495;-0.48946;2621.57;2618.03;74.4114;12.9454;40000;92.705;212263;229150;100484;136785;7380.46;0.4875;0.788351;0.806124;0.00040291;0.000388656;./sim_cue_integration_18_8_2019_110413_1898914096
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.1;0;0.01;1907242623;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511031;0.511532;0.0788786;0.0205116;0.0723568;0.0987934;1.35295;2.46839;3.46628;-1.24557;-0.50408;2617.67;2622.78;87.6273;8.24013;40000;145.228;217623;172782;286035;166460;7482.64;0.52;0.787226;0.80611;0.000433493;0.000392134;./sim_cue_integration_18_8_2019_110413_1891452520
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.05;0;0.01;1918150113;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511167;0.510481;0.0775558;0.0184814;0.0758585;0.0947228;5.24492;-1.93522;1.10455;4.73535;-0.549712;2619.1;2611.97;86.3504;6.75986;40000;121.683;336994;261223;253817;268699;7856.8;0.49;0.787595;0.805015;0.000410373;0.000398457;./sim_cue_integration_18_8_2019_110413_1888594597
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.15;0;0.01;1917216063;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511886;0.51172;0.0854958;0.0224649;0.0894974;0.0974069;-1.54994;0.933963;2.86303;5.4848;-0.554898;2627.85;2626.24;103.119;9.93375;40000;131.164;107350;134839;207389;334220;7976.87;0.48;0.786973;0.805794;0.000526383;0.00048713;./sim_cue_integration_18_8_2019_110413_1888594576
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.15;0;0.01;1914241481;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.508563;0.512546;0.333382;0.0260895;0.961209;0.239933;-2.11412;7.10276;0.967465;-8.04952;-1.61872;2748.7;2789.42;1153.79;12.1801;39999.1;698.869;189361;528463;150235;661536;12261.5;0.465;0.80473;0.821629;0.0101665;0.00917829;./sim_cue_integration_18_8_2019_110413_1881106775
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.1;0;0.01;1880535039;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.516158;0.501653;0.658523;0.0326318;0.538982;2.2315;-4.73825;5.30898;-5.09099;-8.57021;-1.99159;3202.14;3167.44;4379.75;18.489;39999.7;49965;305877;321941;369355;742879;15288;0.5475;0.839524;0.86531;0.0261069;0.0215664;./sim_cue_integration_18_8_2019_110413_1858249122
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.1;0;0.01;1881819464;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.513321;0.5136;0.0748961;0.0732378;0.074947;0.115461;0.333787;1.5309;-3.70476;-3.59906;-0.538524;2644.68;2647.9;78.8943;73.3453;40000;184.62;94889.7;139110;281970;252867;7752.43;0.4525;0.787906;0.810119;0.000689934;0.000621904;./sim_cue_integration_18_8_2019_110413_1857771630
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0;0;0.01;1872030853;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.799095;0.210375;0.642173;0.0352144;0.117233;2.96824;-4.22679;-1.7614;-1.6939;-9.45436;-2.15384;6417.98;462.735;4165.21;20.5989;40000;88215.7;297663;173110;182639;895330;17333.3;1;0.94827;-nan;0.000801659;-nan;./sim_cue_integration_18_8_2019_110414_1833533860
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.25;0;0.01;1856673343;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.512598;0.515767;0.204722;0.0258332;0.553781;0.0991369;-1.57901;7.21531;-0.884558;-6.62924;-1.25851;2687.14;2720.79;462.764;11.9778;39999.7;137.059;134318;546834;129285;466678;10020.8;0.505;0.79507;0.817545;0.00386936;0.00361898;./sim_cue_integration_18_8_2019_110414_1828441721
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.05;0;0.01;1872244276;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.492118;0.529057;0.813633;0.0349391;2.11204;1.39339;-8.29336;2.7042;-3.82931;-8.37011;-2.02399;3217.05;3599.26;6678.23;19.955;39995.5;19570.2;698408;81855.5;260129;709506;15768.5;0.445;0.859838;0.865277;0.032114;0.0320969;./sim_cue_integration_18_8_2019_110414_1826573326
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.3;0;0.01;1856097006;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.520378;0.523677;0.125235;0.0271591;0.286793;0.0931693;-5.43273;5.9962;1.28142;-6.02756;-0.843498;2730.84;2767.29;207.361;13.1115;39999.9;125.996;356634;402735;176616;399911;8351.81;0.485;0.783179;0.816303;0.00159133;0.00144503;./sim_cue_integration_18_8_2019_110414_1822352427
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.2;0;0.01;1842626637;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.509944;0.527724;0.247512;0.0266912;0.699981;0.118787;-6.95599;5.9506;-0.26498;-8.36286;-1.34017;2688.38;2875.31;661.71;12.725;39999.5;196.651;515243;393318;166393;718353;10234.2;0.5025;0.784783;0.827035;0.00622999;0.00500544;./sim_cue_integration_18_8_2019_110414_1813858699
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0;0;0.01;1822448238;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.9749;0.0196079;2.07405;0.186137;4.69965;3.84927;-8.64498;0.763169;3.68788;-7.86681;-1.92885;9512.99;8.9577;43192;471.767;39977.9;148570;753315;23172.8;188349;633510;14834.2;1;0.995416;-nan;0.000401807;-nan;./sim_cue_integration_18_8_2019_110414_1803052669
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0;0;0.01;1824608878;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.505909;0.513445;0.0939944;0.0164553;0.0859085;0.11373;2.61083;-0.907327;0.133056;6.33194;-0.663877;2568;2644.84;124.079;5.56172;40000;186.532;215656;111747;85797.1;427338;8016.61;1;0.787582;-nan;0.000584078;-nan;./sim_cue_integration_18_8_2019_110414_1802543028
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.3;0;0.01;1819019917;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.520592;0.523724;0.107158;0.0277822;0.198663;0.116445;-3.19801;6.71047;2.50462;-7.10896;-0.712023;2725.48;2759.7;150.54;13.1309;40000;193.245;273564;478056;165315;524300;7880.9;0.435;0.783065;0.816207;0.00109425;0.000958871;./sim_cue_integration_18_8_2019_110414_1802080481
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.05;0;0.01;1809972482;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.503879;0.526818;0.767306;0.105821;2.94057;0.178147;-3.73623;6.88252;1.20022;-6.66781;-1.8896;3486.63;3741.11;5952.72;162.903;39991.4;451.315;213517;502936;223534;477869;14267.6;0.4975;0.880009;0.90802;0.0352776;0.0268783;./sim_cue_integration_18_8_2019_110414_1789736847
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.1;0;0.01;1810350861;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.504143;0.524778;0.591444;0.0794266;1.50681;0.927516;-0.748489;6.97676;-2.45488;-7.90815;-1.8907;3101.39;3415.52;3541.86;94.0077;39997.7;8763.68;113310;513754;191208;641849;14297.7;0.4925;0.840545;0.871674;0.0271683;0.0215322;./sim_cue_integration_18_8_2019_110414_1785832105
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.05;0;0.01;1802240196;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.512863;0.504735;0.778881;0.0507493;2.9061;0.308633;-2.39793;6.84074;-0.134464;-7.2163;-1.97028;3576.63;3502.85;6113.01;41.74;39991.6;1172.53;133719;495738;112664;552364;15109.3;0.5225;0.897004;0.90145;0.0293689;0.0289525;./sim_cue_integration_18_8_2019_110414_1785004425
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.3;0;0.01;1802091479;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.514907;0.514549;0.105627;0.0774522;0.179007;0.119241;-0.749071;6.78409;1.31598;-7.82148;-0.784078;2671.93;2669.76;153.647;86.73;40000;200.353;197361;506779;125146;633518;8245.93;0.5325;0.78736;0.81195;0.00141565;0.00123174;./sim_cue_integration_18_8_2019_110414_1783532593
