sdmu_a;init_bmat_phen;mu_asoc_vert;init_vp;mu_bmat_envt;amax;init_asoc_horiz;sdsoc_horiz;m;amin;mu_amat;nph;init_vc;init_asoc_vert;sdsoc_vert;init_ajuv;qjuv;gmin;init_hc;npv;mu_bmat_phen;sdmu_g;survival_scalar1;seed;init_hp;survival_scalar0;bmax;mu_g;init_agen;nch;mu_hp;init_bmat_envt;mu_hc;mu_vc;sdmat;mu_agen;laplace;sigmoidal_survival;qmat;bmin;mu_asoc_horiz;nloci_g;init_amat;mu_ajuv;init_g;ncv;gmax;sdmu_b;mu_vp;p;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;427105932;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.333;49990;0.513441;0.505857;0.512316;0;0.0972252;0.0592854;0.08416;0.0931008;0.0706939;-2.92848;-0.761147;-3.88432;2.86305;-5.51929;2.37991;-0.468908;0.00121763;0.00111259;0.00227125;0;0.0035096;0.00150719;40000;0.0035322;0.00235112;5.28559;7.9757;8.85819;11.6238;6.78539;8.56142;0.498621;0.505;0.788193;0.808911;0.000810613;0.000747574;./sim_cue_integration_19_10_2019_220106_447702021
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;424198804;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.333;49990;0.518388;0.498547;0.518183;0;0.104367;0.0320776;0.0866974;0.117581;0.164698;-1.4495;0.443163;-5.88934;2.00052;-4.97238;-6.78843;-0.712864;0.00143245;0.00107096;0.00267426;0;0.00393587;0.000788508;40000;0.00447904;0.0068022;15.8649;7.32064;4.60163;3.35908;6.46241;6.04303;0.30838;0.485;0.783544;0.813071;0.000959064;0.00087793;./sim_cue_integration_19_10_2019_220106_447914862
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;593557382;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.333;49990;0.514438;0.508068;0.518232;0;0.0858267;0.0582612;0.085308;0.103888;0.1859;-1.06956;0.807611;-1.6051;6.76004;-6.13039;-3.6456;-0.539514;0.00117159;0.00104533;0.00224366;0;0.00271693;0.00172455;40000;0.00365512;0.0119691;8.2134;7.86535;4.90214;2.8478;4.5145;10.1256;0.461369;0.515;0.789127;0.808214;0.000805132;0.000721088;./sim_cue_integration_19_10_2019_220106_618422263
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;613960487;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.333;49990;0.515279;0.503631;0.51469;0;0.0808796;0.0333919;0.0690111;0.121089;0.101293;0.45266;-3.20711;-6.16561;0.558037;-2.80138;-7.79106;-0.661933;0.00103279;0.000838148;0.00174478;0;0.00285589;0.000782423;40000;0.00504724;0.00456684;17.2342;12.1264;3.90643;6.74247;5.44124;1.98686;0.378405;0.4925;0.784581;0.809213;0.000712242;0.000634296;./sim_cue_integration_19_10_2019_220106_637241695
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;642444461;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.333;49990;0.513937;0.486069;0.507256;0;0.152373;0.0314459;0.0805142;0.0996849;0.158808;1.49897;2.07898;-6.72271;-2.18334;-3.08689;-6.82512;-0.840175;0.00200672;0.00156768;0.00367865;0;0.00485559;0.000674953;40000;0.00428185;0.00704014;12.5439;12.3982;2.59079;15.1353;6.73136;2.40631;0.131493;0.5225;0.786641;0.808919;0.00132899;0.00127684;./sim_cue_integration_19_10_2019_220106_665245991
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;822720397;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.333;49990;0.512216;0.500435;0.51375;0;0.101149;0.0626624;0.0806084;0.0996696;0.0988821;-3.13784;2.07854;-6.52003;2.63571;-5.23009;5.05303;-0.668958;0.00150716;0.00130846;0.00293432;0;0.00413095;0.0020975;40000;0.00367866;0.00354218;9.28518;12.01;3.21511;11.693;5.20215;7.90686;0.340277;0.49;0.788511;0.808179;0.00101707;0.00097177;./sim_cue_integration_19_10_2019_220106_849582449
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;1;0;0.5;-1;0;5;0.01;0.25;0;839876026;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.511786;0.502033;0.510731;0;0.102255;0.0683036;0.084246;0.0832532;0.0895522;-2.68855;4.00926;3.97447;6.47418;-6.218;1.36145;-0.667532;0.0015942;0.00141256;0.00308256;0;0.00446147;0.00209524;40000;0.00267918;0.00391535;10.7437;15.7487;5.69887;5.60787;3.56048;15.117;0.342647;0.5125;0.788412;0.808112;0.00106502;0.00101171;./sim_cue_integration_19_10_2019_220106_863125984
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;848304098;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.333;49990;0.515141;0.494286;0.513509;0;0.118083;0.0303213;0.0772692;0.0950122;0.167686;-2.8447;-0.405396;-5.78448;5.27865;-5.25977;-1.60844;-0.738482;0.00154802;0.00116163;0.00296196;0;0.00436075;0.000682928;40000;0.00334922;0.0071726;10.3673;16.2644;5.81488;5.00817;8.32071;9.80745;0.249672;0.4925;0.786236;0.810152;0.00107523;0.000956805;./sim_cue_integration_19_10_2019_220106_871167304
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;1;0;0.5;-1;0;5;0.01;0.25;0;849939909;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.510103;0.500804;0.510093;0;0.108653;0.0827871;0.0761867;0.0869307;0.0860481;-0.537118;-2.05074;-2.31211;4.07246;-5.28183;0.706903;-0.667198;0.00180815;0.00166009;0.00341432;0;0.0050555;0.00289779;40000;0.00311644;0.00311707;21.1351;21.7581;12.4223;6.8676;8.741;15.622;0.325811;0.525;0.790914;0.807105;0.0011959;0.00108116;./sim_cue_integration_19_10_2019_220106_872835677
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;1;0;0.5;-1;0;5;0.01;0.25;0;855328736;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.510363;0.506062;0.509811;0;0.0990803;0.0721866;0.0915056;0.0816585;0.149424;3.38716;-1.12716;-0.136589;7.39844;-3.66194;1.87774;-0.590049;0.00139627;0.00133189;0.00272327;0;0.00306096;0.002371;40000;0.00271271;0.00806272;16.5474;12.8876;5.59283;2.43204;6.18986;12.2304;0.40938;0.455;0.791098;0.807338;0.000942752;0.000856447;./sim_cue_integration_19_10_2019_220106_879384078
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;1;0;0.5;-1;0;5;0.01;0.25;0;860225124;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.513179;0.507501;0.516304;0;0.0997622;0.0844147;0.0933934;0.0949138;0.123666;1.55378;1.53529;-2.06809;7.08788;-6.03145;-2.70906;-0.531575;0.00159107;0.0015074;0.00295771;0;0.00323617;0.00277506;40000;0.00332796;0.0059472;5.8171;10.2301;7.42427;1.91153;3.37331;10.076;0.457303;0.4625;0.787509;0.809492;0.00109529;0.000967899;./sim_cue_integration_19_10_2019_220106_882135900
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;857676398;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.333;49990;0.512264;0.505999;0.512434;0;0.109972;0.0598175;0.0757449;0.0938271;0.158333;-4.19542;-2.53677;-1.88184;7.25613;-1.89863;-2.56792;-0.433464;0.00140606;0.00127801;0.00270784;0;0.00428378;0.00167584;40000;0.00349212;0.00869834;5.77696;9.56017;7.01248;1.57331;4.33978;13.7264;0.535885;0.5125;0.787854;0.808749;0.000955368;0.000850532;./sim_cue_integration_19_10_2019_220106_884418930
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;876015556;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.333;49990;0.514855;0.485235;0.515329;0;0.150226;0.0318559;0.0809228;0.123599;0.168487;0.0136495;0.676665;-7.29326;1.87296;-6.80047;-0.69431;-0.88682;0.002074;0.00168792;0.00387817;0;0.00474712;0.000775997;40000;0.0060021;0.00512521;12.6566;12.0603;2.10053;9.81413;4.33398;16.5192;0.0743652;0.5125;0.78574;0.809359;0.00138606;0.00131062;./sim_cue_integration_19_10_2019_220106_897893642
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;884527308;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.333;49990;0.512757;0.508664;0.513851;0;0.0987232;0.0554087;0.109143;0.0860223;0.124175;-4.74479;1.00231;-1.55452;7.00441;-3.84816;1.82818;-0.514278;0.00129873;0.00123903;0.00246894;0;0.00430302;0.00164787;40000;0.00305997;0.00459412;5.0893;5.88036;6.57131;2.51003;8.85969;4.15555;0.479301;0.48;0.789161;0.807826;0.000869405;0.000789677;./sim_cue_integration_19_10_2019_220106_906733565
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;898690839;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.510343;0.499156;0.507863;0;0.104018;0.0718854;0.0922934;0.103271;0.08656;-1.22301;-0.279692;-4.12485;-1.78859;-5.47409;-2.88722;-0.806143;0.00170307;0.00154199;0.00324358;0;0.00409183;0.00228462;40000;0.00540451;0.00291933;11.738;22.6714;7.08055;12.1038;5.32049;6.68573;0.173775;0.49;0.790333;0.807444;0.00114402;0.00105992;./sim_cue_integration_19_10_2019_220106_913737131
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;1;0;0.5;-1;0;5;0.01;0.25;0;890767567;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.51202;0.507276;0.508734;0;0.101039;0.0775346;0.0842453;0.0968573;0.116244;4.57714;0.385929;-0.940396;6.00525;-4.66232;2.43669;-0.546501;0.00158021;0.00151212;0.00286479;0;0.00351583;0.00226844;40000;0.00387266;0.00539105;13.8302;19.0578;6.00487;3.164;6.19806;8.24654;0.465627;0.51;0.788813;0.808608;0.00103918;0.000949134;./sim_cue_integration_19_10_2019_220106_913854665
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;1;0;0.5;-1;0;5;0.01;0.25;0;895297549;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.514086;0.509395;0.51689;0;0.0965102;0.0719536;0.0955792;0.0921376;0.169733;-0.451184;1.19002;0.11039;7.60166;-6.65071;0.175409;-0.471714;0.00145625;0.00138988;0.00274883;0;0.00405417;0.00196778;40000;0.00365763;0.0104993;11.4519;9.48772;3.97033;2.45469;6.52503;22.4696;0.545936;0.485;0.786797;0.810177;0.000990258;0.00089819;./sim_cue_integration_19_10_2019_220106_919303174
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;916256709;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.333;49990;0.508035;0.504268;0.507107;0;0.0958617;0.0615282;0.0763075;0.098061;0.164618;-0.251053;-3.30112;-0.331924;7.10101;-6.88484;-1.39763;-0.555666;0.00127508;0.00122548;0.00238043;0;0.00359917;0.00176787;40000;0.00421923;0.00788782;15.4728;9.4756;2.93662;2.23583;5.07018;8.89574;0.47635;0.5175;0.792097;0.805435;0.000825298;0.000785531;./sim_cue_integration_19_10_2019_220106_939448181
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1311195042;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.511783;0.508802;0.512129;0;0.0816566;0.0682216;0.0714894;0.100969;0.157407;3.66179;-2.59842;-0.581913;7.658;-5.58366;-2.86658;-0.546872;0.00122907;0.00119383;0.00231902;0;0.00288497;0.00209647;40000;0.00380785;0.00973216;15.0175;10.8534;3.16849;1.67409;4.94518;7.48656;0.464426;0.4825;0.79046;0.807261;0.000824687;0.000762074;./sim_cue_integration_19_10_2019_220119_1335084046
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;2122933029;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.512128;0.502994;0.511863;0;0.10473;0.0695759;0.0880346;0.0918653;0.0831428;0.418216;-0.875499;-2.58226;3.1552;-4.48901;1.16012;-0.573521;0.00151627;0.0013744;0.002891;0;0.00354694;0.00238721;40000;0.00448923;0.00300068;19.3519;24.02;10.6836;9.64986;5.04673;11.6079;0.412921;0.4725;0.788783;0.808633;0.00101601;0.000946958;./sim_cue_integration_19_10_2019_220120_2133551962
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;1990371970;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.51412;0.509568;0.514964;0;0.102813;0.0780827;0.0898771;0.103528;0.143288;-0.677453;0.576847;-0.0615449;6.26848;-4.81055;-1.5934;-0.355905;0.00155077;0.00149408;0.00299846;0;0.00445083;0.00239489;40000;0.00370627;0.00661817;14.3798;14.152;3.24413;3.37835;6.46369;14.3995;0.609707;0.4875;0.787334;0.810207;0.00108102;0.000925537;./sim_cue_integration_19_10_2019_220120_1968443215
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;1984846588;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.514442;0.510162;0.509736;0;0.09332;0.0743775;0.0832544;0.118466;0.223189;-3.09416;4.71456;-0.29179;8.02982;-5.35032;0.757476;-0.379407;0.00142745;0.00136742;0.00265252;0;0.00332379;0.00217513;40000;0.00471465;0.0204937;5.57098;8.4634;2.56463;1.47883;6.78651;19.2028;0.601801;0.4975;0.787149;0.810615;0.000973077;0.000858459;./sim_cue_integration_19_10_2019_220120_1963335793
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;1870665956;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.512006;0.508653;0.511121;0;0.0884838;0.0717876;0.10241;0.0878458;0.15401;2.39886;-0.0276237;-0.00672491;6.86627;-6.07227;2.59434;-0.479292;0.00128395;0.0012531;0.00242989;0;0.0031083;0.00256097;40000;0.00328217;0.00817487;14.0783;8.58608;2.25756;2.26902;4.05057;13.1429;0.515377;0.5025;0.78924;0.808709;0.00087363;0.000782642;./sim_cue_integration_19_10_2019_220120_1860056641
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1763165418;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.512331;0.502955;0.510449;0;0.0891271;0.0690681;0.0774931;0.088753;0.0909468;2.33611;-1.30082;-3.07675;6.46566;-5.77639;4.26683;-0.585995;0.0014145;0.00123822;0.00265004;0;0.00336857;0.0024346;40000;0.0031397;0.00353488;15.0289;17.5551;17.8008;3.44524;5.01578;6.21109;0.4381;0.5375;0.788439;0.80879;0.000938933;0.000868514;./sim_cue_integration_19_10_2019_220121_1752695520
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1711217683;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.513635;0.510826;0.513415;0;0.0891353;0.0643749;0.0907997;0.105257;0.150833;-0.0445809;2.19653;-1.1426;7.62336;-4.04333;-5.73526;-0.374778;0.00125252;0.00122865;0.00234716;0;0.00366609;0.00248112;40000;0.00410197;0.00827348;15.197;6.30646;3.23258;1.78746;6.97578;5.71762;0.600355;0.505;0.78776;0.809349;0.000840865;0.00074956;./sim_cue_integration_19_10_2019_220121_1701354213
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1700073857;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.512918;0.505253;0.513555;0;0.0938811;0.0710151;0.0824368;0.106404;0.0786627;2.99214;-1.93354;0.29313;7.16161;-4.71398;-4.85118;-0.562411;0.00145102;0.00133351;0.00274745;0;0.00304545;0.00280315;40000;0.00484335;0.00270567;17.4596;13.9389;13.1932;5.38491;7.60773;5.57361;0.464033;0.495;0.78795;0.808951;0.000992094;0.000898661;./sim_cue_integration_19_10_2019_220121_1689103674
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1696059604;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.511044;0.507585;0.514633;0;0.0979783;0.06871;0.0809708;0.113581;0.115363;0.835125;0.900841;0.223465;7.16543;-3.96362;4.4497;-0.490265;0.00133001;0.0012898;0.00252385;0;0.0033584;0.00204464;40000;0.00434591;0.00477847;11.3585;8.56164;4.63671;2.14348;7.25875;12.4274;0.492102;0.4575;0.78983;0.807799;0.000901499;0.000817475;./sim_cue_integration_19_10_2019_220121_1686181180
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1695752162;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.516822;0.507731;0.517385;0;0.0955308;0.0527004;0.0786811;0.0880643;0.150102;-0.831995;2.12334;-4.6453;6.68027;-5.5052;-0.0794842;-0.415308;0.00123595;0.00110645;0.00219997;0;0.00352326;0.00136606;40000;0.00371692;0.00709587;19.4253;15.7452;5.05147;4.81874;6.72037;14.1883;0.534449;0.52;0.784156;0.81228;0.000822228;0.000725572;./sim_cue_integration_19_10_2019_220121_1681498452
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1683970512;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.517244;0.506287;0.516429;0;0.0969182;0.0466296;0.0790304;0.0892404;0.096617;5.08367;-1.69411;-6.06063;-1.0042;-7.39578;-0.165214;-0.490966;0.0012307;0.00108574;0.00218497;0;0.00378396;0.00127518;40000;0.00375381;0.00294109;9.33103;14.6478;5.6261;12.5874;3.49495;14.5326;0.486911;0.5075;0.783451;0.811465;0.00086687;0.000754326;./sim_cue_integration_19_10_2019_220121_1673565606
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1681650476;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.511944;0.501003;0.513495;0;0.122842;0.0707722;0.0968516;0.0854409;0.0916188;0.936436;0.568466;-5.79681;0.905953;-4.13801;-0.574913;-0.716383;0.00179659;0.00163421;0.00331455;0;0.00389898;0.0023305;40000;0.00313102;0.00269679;26.0863;8.09331;5.69485;20.8634;10.3106;15.4599;0.276203;0.4675;0.789565;0.806846;0.00117419;0.00110798;./sim_cue_integration_19_10_2019_220121_1657487734
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1663348803;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.512054;0.493647;0.50957;0;0.120082;0.0460306;0.0800362;0.0727863;0.14858;0.461751;5.12924;-5.57474;4.99682;-4.52582;-0.437185;-0.795457;0.00156195;0.00133571;0.00291512;0;0.00410027;0.00125862;40000;0.00315585;0.00559597;19.1645;12.7801;5.79569;4.7133;5.97572;16.4413;0.185767;0.485;0.78865;0.807725;0.00103385;0.000966271;./sim_cue_integration_19_10_2019_220121_1650544473
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1658864304;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.512004;0.500064;0.512632;0;0.098485;0.046409;0.0871018;0.0875546;0.101113;2.38173;0.596033;-4.93203;2.2419;-5.10783;-2.87504;-0.711014;0.00129202;0.0010998;0.00232348;0;0.00348402;0.00122036;40000;0.00408953;0.00375961;19.4019;7.62778;7.28446;5.31125;6.83779;9.56833;0.314058;0.4675;0.788404;0.807441;0.00087083;0.000801617;./sim_cue_integration_19_10_2019_220121_1648203798
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1651042758;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.511146;0.50683;0.511305;0;0.0981938;0.0652483;0.100978;0.0926669;0.135162;-0.300174;-0.500444;-0.594647;7.51556;-4.38552;-4.10476;-0.53343;0.00136119;0.00130115;0.00261947;0;0.00363235;0.00189882;40000;0.00328282;0.00650901;8.44397;13.1232;5.49699;2.40754;5.85939;8.95536;0.471953;0.5375;0.789586;0.808519;0.000938537;0.000827024;./sim_cue_integration_19_10_2019_220121_1640410559
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1653909733;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.512074;0.508838;0.508969;0;0.0999083;0.0700753;0.0852983;0.0886951;0.12659;-2.53346;-0.128983;-0.617299;7.54063;-7.02679;0.562702;-0.387127;0.00137757;0.00134441;0.0026365;0;0.00435085;0.00191018;40000;0.00315161;0.00603397;7.13424;19.3248;3.84701;1.82764;4.33978;20.5489;0.597066;0.4775;0.7876;0.80917;0.000925292;0.000861145;./sim_cue_integration_19_10_2019_220121_1635222946
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1644513488;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.511983;0.50764;0.507379;0;0.103423;0.0755617;0.0741178;0.10128;0.15348;1.09471;-2.71171;-0.819523;7.06426;-3.09593;-2.20874;-0.402706;0.00147469;0.0014141;0.00275037;0;0.00358476;0.00274104;40000;0.00414695;0.00642824;9.02291;12.2445;3.77271;2.01816;5.5997;8.88938;0.567941;0.51;0.788911;0.808479;0.00099199;0.000915434;./sim_cue_integration_19_10_2019_220121_1634366179
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;1631975541;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.444;49990;0.511381;0.50619;0.513892;0;0.101001;0.0681159;0.0797755;0.112234;0.127701;0.374143;-0.96176;-0.273311;6.92158;-4.85264;-4.36839;-0.519082;0.00150687;0.00142631;0.00283431;0;0.00407744;0.00237013;40000;0.00521046;0.00667931;19.2134;12.189;6.70033;3.26095;7.74288;10.2165;0.493937;0.5475;0.78978;0.807589;0.00100652;0.000929647;./sim_cue_integration_19_10_2019_220121_1620352709
